,img,label,pred
8351,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc06_FaceScan.png,10.0,10.0
8352,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc09_FaceScan.png,10.0,6.0
8353,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc09_FaceScan.png,10.0,9.0
8354,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc09_FaceScan.png,10.0,8.0
8355,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc09_FaceScan.png,10.0,10.0
8356,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc09_FaceScan.png,10.0,10.0
8357,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc09_FaceScan.png,10.0,6.0
8358,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc09_FaceScan.png,10.0,10.0
8359,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc09_FaceScan.png,10.0,10.0
8360,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc09_FaceScan.png,10.0,10.0
8361,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc09_FaceScan.png,10.0,6.0
8362,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc09_FaceScan.png,10.0,10.0
8363,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc09_FaceScan.png,10.0,9.0
8364,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc09_FaceScan.png,10.0,10.0
8365,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc09_FaceScan.png,10.0,10.0
8366,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc09_FaceScan.png,10.0,6.0
8367,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc09_FaceScan.png,10.0,10.0
8368,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc21_FaceScan.png,10.0,10.0
8369,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc21_FaceScan.png,10.0,10.0
8370,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc21_FaceScan.png,10.0,10.0
8371,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc21_FaceScan.png,10.0,10.0
8372,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc21_FaceScan.png,10.0,8.0
8373,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc21_FaceScan.png,10.0,10.0
8374,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc21_FaceScan.png,10.0,10.0
8375,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc21_FaceScan.png,10.0,10.0
8376,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc21_FaceScan.png,10.0,10.0
8377,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc21_FaceScan.png,10.0,6.0
8378,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc21_FaceScan.png,10.0,10.0
8379,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc21_FaceScan.png,10.0,10.0
8380,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc21_FaceScan.png,10.0,10.0
8381,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc21_FaceScan.png,10.0,10.0
8382,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc21_FaceScan.png,10.0,10.0
8383,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\244_loc21_FaceScan.png,10.0,10.0
8384,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\245_loc01_FaceScan.png,10.0,10.0
8385,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\245_loc01_FaceScan.png,10.0,10.0
8386,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\245_loc01_FaceScan.png,10.0,10.0
8387,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\245_loc01_FaceScan.png,10.0,10.0
8388,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\245_loc01_FaceScan.png,10.0,10.0
8389,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\245_loc01_FaceScan.png,10.0,10.0
8390,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\245_loc01_FaceScan.png,10.0,6.0
8391,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\245_loc01_FaceScan.png,10.0,10.0
8392,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\245_loc01_FaceScan.png,10.0,10.0
8393,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\245_loc01_FaceScan.png,10.0,6.0
8394,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\245_loc01_FaceScan.png,10.0,10.0
8395,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\245_loc01_FaceScan.png,10.0,10.0
8396,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\245_loc01_FaceScan.png,10.0,10.0
8397,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\245_loc01_FaceScan.png,10.0,10.0
8398,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\245_loc01_FaceScan.png,10.0,10.0
8399,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\245_loc01_FaceScan.png,10.0,6.0
8400,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc18_FaceScan.png,10.0,10.0
8401,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc18_FaceScan.png,10.0,10.0
8402,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc18_FaceScan.png,10.0,10.0
8403,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc18_FaceScan.png,10.0,10.0
8404,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc18_FaceScan.png,10.0,10.0
8405,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc18_FaceScan.png,10.0,10.0
8406,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc18_FaceScan.png,10.0,10.0
8407,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc18_FaceScan.png,10.0,10.0
8408,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc18_FaceScan.png,10.0,8.0
8409,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc18_FaceScan.png,10.0,8.0
8410,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc18_FaceScan.png,10.0,10.0
8411,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc18_FaceScan.png,10.0,10.0
8412,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc18_FaceScan.png,10.0,6.0
8413,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc18_FaceScan.png,10.0,10.0
8414,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc18_FaceScan.png,10.0,10.0
8415,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc18_FaceScan.png,10.0,8.0
8416,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc20_FaceScan.png,10.0,8.0
8417,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc20_FaceScan.png,10.0,8.0
8418,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc20_FaceScan.png,10.0,10.0
8419,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc20_FaceScan.png,10.0,10.0
8420,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc20_FaceScan.png,10.0,8.0
8421,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc20_FaceScan.png,10.0,10.0
8422,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc20_FaceScan.png,10.0,8.0
8423,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc20_FaceScan.png,10.0,10.0
8424,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc20_FaceScan.png,10.0,8.0
8425,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc20_FaceScan.png,10.0,10.0
8426,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc20_FaceScan.png,10.0,8.0
8427,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc20_FaceScan.png,10.0,10.0
8428,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc20_FaceScan.png,10.0,8.0
8429,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc20_FaceScan.png,10.0,10.0
8430,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc20_FaceScan.png,10.0,10.0
8431,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\251_loc20_FaceScan.png,10.0,8.0
8432,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc07_FaceScan.png,10.0,10.0
8433,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc07_FaceScan.png,10.0,10.0
8434,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc07_FaceScan.png,10.0,10.0
8435,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc07_FaceScan.png,10.0,10.0
8436,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc07_FaceScan.png,10.0,10.0
8437,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc07_FaceScan.png,10.0,10.0
8438,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc07_FaceScan.png,10.0,10.0
8439,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc07_FaceScan.png,10.0,10.0
8440,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc07_FaceScan.png,10.0,10.0
8441,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc07_FaceScan.png,10.0,10.0
8442,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc07_FaceScan.png,10.0,10.0
8443,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc07_FaceScan.png,10.0,9.0
8444,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc07_FaceScan.png,10.0,10.0
8445,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc07_FaceScan.png,10.0,10.0
8446,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc07_FaceScan.png,10.0,10.0
8447,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc07_FaceScan.png,10.0,10.0
8448,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc09_FaceScan.png,10.0,10.0
8449,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc09_FaceScan.png,10.0,10.0
8450,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc09_FaceScan.png,10.0,10.0
8451,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc09_FaceScan.png,10.0,10.0
8452,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc09_FaceScan.png,10.0,10.0
8453,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc09_FaceScan.png,10.0,10.0
8454,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc09_FaceScan.png,10.0,10.0
8455,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc09_FaceScan.png,10.0,10.0
8456,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc09_FaceScan.png,10.0,10.0
8457,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc09_FaceScan.png,10.0,10.0
8458,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc09_FaceScan.png,10.0,10.0
8459,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc09_FaceScan.png,10.0,10.0
8460,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc09_FaceScan.png,10.0,10.0
8461,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc09_FaceScan.png,10.0,10.0
8462,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc09_FaceScan.png,10.0,10.0
8463,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc09_FaceScan.png,10.0,8.0
8464,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc16_FaceScan.png,10.0,8.0
8465,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc16_FaceScan.png,10.0,10.0
8466,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc16_FaceScan.png,10.0,10.0
8467,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc16_FaceScan.png,10.0,10.0
8468,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc16_FaceScan.png,10.0,10.0
8469,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc16_FaceScan.png,10.0,10.0
8470,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc16_FaceScan.png,10.0,10.0
8471,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc16_FaceScan.png,10.0,10.0
8472,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc16_FaceScan.png,10.0,10.0
8473,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc16_FaceScan.png,10.0,10.0
8474,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc16_FaceScan.png,10.0,10.0
8475,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc16_FaceScan.png,10.0,10.0
8476,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc16_FaceScan.png,10.0,10.0
8477,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc16_FaceScan.png,10.0,10.0
8478,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc16_FaceScan.png,10.0,10.0
8479,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc16_FaceScan.png,10.0,10.0
8480,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc18_FaceScan.png,10.0,10.0
8481,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc18_FaceScan.png,10.0,10.0
8482,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc18_FaceScan.png,10.0,10.0
8483,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc18_FaceScan.png,10.0,10.0
8484,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc18_FaceScan.png,10.0,6.0
8485,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc18_FaceScan.png,10.0,10.0
8486,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc18_FaceScan.png,10.0,10.0
8487,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc18_FaceScan.png,10.0,10.0
8488,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc18_FaceScan.png,10.0,10.0
8489,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc18_FaceScan.png,10.0,10.0
8490,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc18_FaceScan.png,10.0,10.0
8491,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc18_FaceScan.png,10.0,10.0
8492,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc18_FaceScan.png,10.0,10.0
8493,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc18_FaceScan.png,10.0,10.0
8494,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc18_FaceScan.png,10.0,10.0
8495,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\252_loc18_FaceScan.png,10.0,10.0
8496,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc02_FaceScan.png,10.0,10.0
8497,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc02_FaceScan.png,10.0,10.0
8498,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc02_FaceScan.png,10.0,9.0
8499,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc02_FaceScan.png,10.0,10.0
8500,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc02_FaceScan.png,10.0,10.0
8501,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc02_FaceScan.png,10.0,10.0
8502,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc02_FaceScan.png,10.0,10.0
8503,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc02_FaceScan.png,10.0,10.0
8504,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc02_FaceScan.png,10.0,10.0
8505,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc02_FaceScan.png,10.0,10.0
8506,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc02_FaceScan.png,10.0,9.0
8507,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc02_FaceScan.png,10.0,5.0
8508,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc02_FaceScan.png,10.0,10.0
8509,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc02_FaceScan.png,10.0,10.0
8510,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc02_FaceScan.png,10.0,10.0
8511,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc02_FaceScan.png,10.0,6.0
8512,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc06_FaceScan.png,10.0,6.0
8513,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc06_FaceScan.png,10.0,10.0
8514,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc06_FaceScan.png,10.0,10.0
8515,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc06_FaceScan.png,10.0,7.0
8516,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc06_FaceScan.png,10.0,10.0
8517,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc06_FaceScan.png,10.0,10.0
8518,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc06_FaceScan.png,10.0,10.0
8519,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc06_FaceScan.png,10.0,6.0
8520,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc06_FaceScan.png,10.0,6.0
8521,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc06_FaceScan.png,10.0,10.0
8522,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc06_FaceScan.png,10.0,10.0
8523,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc06_FaceScan.png,10.0,7.0
8524,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc06_FaceScan.png,10.0,10.0
8525,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc06_FaceScan.png,10.0,10.0
8526,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc06_FaceScan.png,10.0,10.0
8527,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc06_FaceScan.png,10.0,10.0
8528,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc18_FaceScan.png,10.0,10.0
8529,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\10\255_loc18_FaceScan.png,10.0,10.0
